datetime,"price BTC-USD"
2018-09-07T00:00:00+00:00,6253.29
2018-09-08T00:00:00+00:00,6114.5702888033
2018-09-09T00:00:00+00:00,6113.23
2018-09-10T00:00:00+00:00,6094.38
2018-09-11T00:00:00+00:00,6170.3513242649
2018-09-12T00:00:00+00:00,6162.06
2018-09-13T00:00:00+00:00,6192.89
2018-09-14T00:00:00+00:00,6324.37
2018-09-15T00:00:00+00:00,6384.36
2018-09-16T00:00:00+00:00,6379.6532291768
2018-09-17T00:00:00+00:00,6203.1089590103
2018-09-18T00:00:00+00:00,6200
2018-09-19T00:00:00+00:00,6114.6213536036
2018-09-20T00:00:00+00:00,6100
2018-09-21T00:00:00+00:00,6333.63
2018-09-22T00:00:00+00:00,6483.83
2018-09-23T00:00:00+00:00,6624.79
2018-09-24T00:00:00+00:00,6558.4119649047
2018-09-25T00:00:00+00:00,6330.4502992509
2018-09-26T00:00:00+00:00,6324.96
2018-09-27T00:00:00+00:00,6379.44
2018-09-28T00:00:00+00:00,6431.95
2018-09-29T00:00:00+00:00,6466.2347962169
2018-09-30T00:00:00+00:00,6454
2018-10-01T00:00:00+00:00,6507.3730379724
2018-10-02T00:00:00+00:00,6477.57
2018-10-03T00:00:00+00:00,6427.0547500435
2018-10-04T00:00:00+00:00,6396.34
2018-10-05T00:00:00+00:00,6450.58
2018-10-06T00:00:00+00:00,6510
2018-10-07T00:00:00+00:00,6526.1430604115
2018-10-08T00:00:00+00:00,6493.92
2018-10-09T00:00:00+00:00,6541.06
2018-10-10T00:00:00+00:00,6498.1969170091
2018-10-11T00:00:00+00:00,6170.6223057707
2018-10-12T00:00:00+00:00,6055.28
2018-10-13T00:00:00+00:00,6109.79
2018-10-14T00:00:00+00:00,6168.83
2018-10-15T00:00:00+00:00,6143.08
2018-10-16T00:00:00+00:00,6149.28
2018-10-17T00:00:00+00:00,6386.4
2018-10-18T00:00:00+00:00,6407.69
2018-10-19T00:00:00+00:00,6350
2018-10-20T00:00:00+00:00,6355.99
2018-10-21T00:00:00+00:00,6363.02
2018-10-22T00:00:00+00:00,6401.01
2018-10-23T00:00:00+00:00,6372.53
2018-10-24T00:00:00+00:00,6354.26
2018-10-25T00:00:00+00:00,6393
2018-10-26T00:00:00+00:00,6361.73
2018-10-27T00:00:00+00:00,6377.81
2018-10-28T00:00:00+00:00,6381.25
2018-10-29T00:00:00+00:00,6288.7375382644
2018-10-30T00:00:00+00:00,6208.37
2018-10-31T00:00:00+00:00,6238.5286479366
2018-11-01T00:00:00+00:00,6199.25
2018-11-02T00:00:00+00:00,6288.01
2018-11-03T00:00:00+00:00,6328.33
2018-11-04T00:00:00+00:00,6312.48
2018-11-05T00:00:00+00:00,6310.57
2018-11-06T00:00:00+00:00,6369.89
2018-11-07T00:00:00+00:00,6378.24
2018-11-08T00:00:00+00:00,6442.47
2018-11-09T00:00:00+00:00,6372.5476670287
2018-11-10T00:00:00+00:00,6307
2018-11-11T00:00:00+00:00,6323
2018-11-12T00:00:00+00:00,6269.46
2018-11-13T00:00:00+00:00,6298.5
2018-11-14T00:00:00+00:00,5544.032843973
2018-11-15T00:00:00+00:00,5324
2018-11-16T00:00:00+00:00,5199.8
2018-11-17T00:00:00+00:00,5411.74
2018-11-18T00:00:00+00:00,5452.63
2018-11-19T00:00:00+00:00,4811.6752728138
2018-11-20T00:00:00+00:00,4244.5261269618
2018-11-21T00:00:00+00:00,4048.58
2018-11-22T00:00:00+00:00,4242.33
2018-11-23T00:00:00+00:00,4184.0149018969
2018-11-24T00:00:00+00:00,3833.4922768035
2018-11-25T00:00:00+00:00,3607.4897203209
2018-11-26T00:00:00+00:00,3474.73
2018-11-27T00:00:00+00:00,3522.28
2018-11-28T00:00:00+00:00,3548.76
2018-11-29T00:00:00+00:00,3771
2018-11-30T00:00:00+00:00,3940.5083176823
2018-12-01T00:00:00+00:00,3861
2018-12-02T00:00:00+00:00,3904.34
2018-12-03T00:00:00+00:00,3839.0018234951
2018-12-04T00:00:00+00:00,3747
2018-12-05T00:00:00+00:00,3730
2018-12-06T00:00:00+00:00,3496.6652223192
2018-12-07T00:00:00+00:00,3237.0803528096
2018-12-08T00:00:00+00:00,3210
2018-12-09T00:00:00+00:00,3241
2018-12-10T00:00:00+00:00,3371.09
2018-12-11T00:00:00+00:00,3355
2018-12-12T00:00:00+00:00,3292.65
2018-12-13T00:00:00+00:00,3325.7
2018-12-14T00:00:00+00:00,3221.14
2018-12-15T00:00:00+00:00,3135.55
2018-12-16T00:00:00+00:00,3122.28
2018-12-17T00:00:00+00:00,3178.23
2018-12-18T00:00:00+00:00,3181.26
2018-12-19T00:00:00+00:00,3422.77
2018-12-20T00:00:00+00:00,3642.69
2018-12-21T00:00:00+00:00,3656.75
2018-12-22T00:00:00+00:00,3770
2018-12-23T00:00:00+00:00,3780.09
2018-12-24T00:00:00+00:00,3900
2018-12-25T00:00:00+00:00,3702.9641778826
2018-12-26T00:00:00+00:00,3674.73
2018-12-27T00:00:00+00:00,3585.8829657208
2018-12-28T00:00:00+00:00,3566
2018-12-29T00:00:00+00:00,3575
2018-12-30T00:00:00+00:00,3702.51
2018-12-31T00:00:00+00:00,3688.76
2019-01-01T00:00:00+00:00,3630
2019-01-02T00:00:00+00:00,3629.66
2019-01-03T00:00:00+00:00,3769.1272194512
2019-01-04T00:00:00+00:00,3746.6385791797
2019-01-05T00:00:00+00:00,3732.38
2019-01-06T00:00:00+00:00,3780
2019-01-07T00:00:00+00:00,3753
2019-01-08T00:00:00+00:00,3946.6436291203
2019-01-09T00:00:00+00:00,3934.73
2019-01-10T00:00:00+00:00,3592.0891492885
2019-01-11T00:00:00+00:00,3538.1785568736
2019-01-12T00:00:00+00:00,3567.356183248
2019-01-13T00:00:00+00:00,3469.0923560627
2019-01-14T00:00:00+00:00,3489.7769083003
2019-01-15T00:00:00+00:00,3557.3282542089
2019-01-16T00:00:00+00:00,3570.0101790546
2019-01-17T00:00:00+00:00,3545.7119931221
2019-01-18T00:00:00+00:00,3575.9576647288
2019-01-19T00:00:00+00:00,3617.1577529673
2019-01-20T00:00:00+00:00,3516.2095851136
2019-01-21T00:00:00+00:00,3499.3209453705
2019-01-22T00:00:00+00:00,3445.5820541864
2019-01-23T00:00:00+00:00,3529.5328649495
2019-01-24T00:00:00+00:00,3537.9284144834
2019-01-25T00:00:00+00:00,3524.2347734878
2019-01-26T00:00:00+00:00,3558.7636665488
2019-01-27T00:00:00+00:00,3496.0834387788
2019-01-28T00:00:00+00:00,3392.9407377783
2019-01-29T00:00:00+00:00,3357.5608854246
2019-01-30T00:00:00+00:00,3393.4324454961
2019-01-31T00:00:00+00:00,3422.0841460759
2019-02-01T00:00:00+00:00,3402.1726071443
2019-02-02T00:00:00+00:00,3448.2467280193
2019-02-03T00:00:00+00:00,3428.8100098452
2019-02-04T00:00:00+00:00,3432.2277923652
2019-02-05T00:00:00+00:00,3442.5963270896
2019-02-06T00:00:00+00:00,3379.4846825989
2019-02-07T00:00:00+00:00,3382.339174814
2019-02-08T00:00:00+00:00,3380.8012771709
2019-02-09T00:00:00+00:00,3630.355893376
2019-02-10T00:00:00+00:00,3616.3729337837
2019-02-11T00:00:00+00:00,3613.3579237213
2019-02-12T00:00:00+00:00,3589.1952413804
2019-02-13T00:00:00+00:00,3594.5951393716
2019-02-14T00:00:00+00:00,3574.766221291
2019-02-15T00:00:00+00:00,3582.8837829712
2019-02-16T00:00:00+00:00,3605.2841486423
2019-02-17T00:00:00+00:00,3606.1750893165
2019-02-18T00:00:00+00:00,3666.0697340815
2019-02-19T00:00:00+00:00,3865.9334243698
2019-02-20T00:00:00+00:00,3887.545209332
2019-02-21T00:00:00+00:00,3905.3191034227
2019-02-22T00:00:00+00:00,3932.5521191482
2019-02-23T00:00:00+00:00,3942.8970801658
2019-02-24T00:00:00+00:00,3764.2323745321
2019-02-25T00:00:00+00:00,3758.2621552794
2019-02-26T00:00:00+00:00,3786.0949762236
2019-02-27T00:00:00+00:00,3716.6133076646
2019-02-28T00:00:00+00:00,3788.08408501
2019-03-01T00:00:00+00:00,3815.96668736
2019-03-02T00:00:00+00:00,3780.630099508
2019-03-03T00:00:00+00:00,3784.397432077
2019-03-04T00:00:00+00:00,3688.8604546231
2019-03-05T00:00:00+00:00,3719.446604442
2019-03-06T00:00:00+00:00,3834.9629474428
2019-03-07T00:00:00+00:00,3858.7986213413
2019-03-08T00:00:00+00:00,3822.0493053005
2019-03-09T00:00:00+00:00,3862.7668111748
2019-03-10T00:00:00+00:00,3891.3830812552
2019-03-11T00:00:00+00:00,3846.9070935455
2019-03-12T00:00:00+00:00,3833.9300988011
2019-03-13T00:00:00+00:00,3852.8238242397
2019-03-14T00:00:00+00:00,3843.2709369225
2019-03-15T00:00:00+00:00,3881.6326589013
2019-03-16T00:00:00+00:00,3942.4724722531
2019-03-17T00:00:00+00:00,3955.620983605
2019-03-18T00:00:00+00:00,3956.3079848072
2019-03-19T00:00:00+00:00,3974.3455469255
2019-03-20T00:00:00+00:00,3990.3137762559
2019-03-21T00:00:00+00:00,3946.1364968058
2019-03-22T00:00:00+00:00,3975.5170391021
2019-03-23T00:00:00+00:00,3981.8256986519
2019-03-24T00:00:00+00:00,3956.0912501691
2019-03-25T00:00:00+00:00,3888.2982004126
2019-03-26T00:00:00+00:00,3897.6174924052
2019-03-27T00:00:00+00:00,3940.9629176957
2019-03-28T00:00:00+00:00,4011.401296952
2019-03-29T00:00:00+00:00,4030.2057379557
2019-03-30T00:00:00+00:00,4061.5720681246
2019-03-31T00:00:00+00:00,4087.811093244
2019-04-01T00:00:00+00:00,4085.7451119207
2019-04-02T00:00:00+00:00,4152.909805497
2019-04-03T00:00:00+00:00,4802.9021353035
2019-04-04T00:00:00+00:00,4797.3458131443
2019-04-05T00:00:00+00:00,4891.1710717604
2019-04-06T00:00:00+00:00,4946.9034986571
2019-04-07T00:00:00+00:00,5035.902419215
2019-04-08T00:00:00+00:00,5077.2705999665
2019-04-09T00:00:00+00:00,5113.8929278403
2019-04-10T00:00:00+00:00,5156.7585395595
2019-04-11T00:00:00+00:00,4960.0294200519
2019-04-12T00:00:00+00:00,4902.7527384885
2019-04-13T00:00:00+00:00,5021.5846662118
2019-04-14T00:00:00+00:00,5011.002042794
2019-04-15T00:00:00+00:00,4956.3850430045
2019-04-16T00:00:00+00:00,5016.0694494792
2019-04-17T00:00:00+00:00,5161.6832133357
2019-04-18T00:00:00+00:00,5210.90304564
2019-04-19T00:00:00+00:00,5185.8725729019
2019-04-20T00:00:00+00:00,5243.5548216334
2019-04-21T00:00:00+00:00,5188.9954252504
2019-04-22T00:00:00+00:00,5227.6638166504
2019-04-23T00:00:00+00:00,5350.4671676157
2019-04-24T00:00:00+00:00,5354.9231002362
2019-04-25T00:00:00+00:00,5065.9411977243
2019-04-26T00:00:00+00:00,5144.3725142561
2019-04-27T00:00:00+00:00,5253.6974664185
2019-04-28T00:00:00+00:00,5276.8763204667
2019-04-29T00:00:00+00:00,5203.4470850286
2019-04-30T00:00:00+00:00,5233.8546914271
2019-05-01T00:00:00+00:00,5358.1008769103
2019-05-02T00:00:00+00:00,5426.0334803006
2019-05-03T00:00:00+00:00,5511.2466416021
2019-05-04T00:00:00+00:00,5621.2744190674
2019-05-05T00:00:00+00:00,5731.1448150975
2019-05-06T00:00:00+00:00,5657.0025498194
2019-05-07T00:00:00+00:00,5785.7942481619
2019-05-08T00:00:00+00:00,5785.6551805797
2019-05-09T00:00:00+00:00,6000.993177169
2019-05-10T00:00:00+00:00,6162.9087257133
2019-05-11T00:00:00+00:00,6390.4833783819
2019-05-12T00:00:00+00:00,6791.71282986
2019-05-13T00:00:00+00:00,6871.5246907174
2019-05-14T00:00:00+00:00,7615.0139953507
2019-05-15T00:00:00+00:00,7851.2517173218
2019-05-16T00:00:00+00:00,7698.5632862218
2019-05-17T00:00:00+00:00,6839.2353883464
2019-05-18T00:00:00+00:00,7212.042896157
2019-05-19T00:00:00+00:00,7248.8278384093
2019-05-20T00:00:00+00:00,7594.4096014492
2019-05-21T00:00:00+00:00,7817.7515702569
2019-05-22T00:00:00+00:00,7581.6653394667
2019-05-23T00:00:00+00:00,7456.309746693
2019-05-24T00:00:00+00:00,7771.0430933769
2019-05-25T00:00:00+00:00,7914.6120716817
2019-05-26T00:00:00+00:00,7856.6840882278
2019-05-27T00:00:00+00:00,8609.7620155613
2019-05-28T00:00:00+00:00,8575.5990099057
2019-05-29T00:00:00+00:00,8446.591404805
2019-05-30T00:00:00+00:00,8059.4507244813
2019-05-31T00:00:00+00:00,8107.5748956016
2019-06-01T00:00:00+00:00,8444.6546493428
2019-06-02T00:00:00+00:00,8529.8764683848
2019-06-03T00:00:00+00:00,8076.7992817491
2019-06-04T00:00:00+00:00,7475.9387358714
2019-06-05T00:00:00+00:00,7595.4539810224
2019-06-06T00:00:00+00:00,7493.335495894
2019-06-07T00:00:00+00:00,7748.4390075471
2019-06-08T00:00:00+00:00,7783.1118058293
2019-06-09T00:00:00+00:00,7505.2965491887
2019-06-10T00:00:00+00:00,7512.3231131772
2019-06-11T00:00:00+00:00,7697.1396640828
2019-06-12T00:00:00+00:00,7799.8102493353
2019-06-13T00:00:00+00:00,8030.844129362
2019-06-14T00:00:00+00:00,8161.0413359326
2019-06-15T00:00:00+00:00,8580.4123428323
2019-06-16T00:00:00+00:00,8782.4438408106
2019-06-17T00:00:00+00:00,8963.6065805642
2019-06-18T00:00:00+00:00,8944.5668541427
2019-06-19T00:00:00+00:00,8994.4843792333
2019-06-20T00:00:00+00:00,9198.3488987324
2019-06-21T00:00:00+00:00,9532.5754745585
2019-06-22T00:00:00+00:00,10054.628846815
2019-06-23T00:00:00+00:00,10559.985606251
2019-06-24T00:00:00+00:00,10596.614087249
2019-06-25T00:00:00+00:00,10969.627728072
2019-06-26T00:00:00+00:00,11586.469359075
2019-06-27T00:00:00+00:00,10356.958301804
2019-06-28T00:00:00+00:00,10931.460245151
2019-06-29T00:00:00+00:00,11416.319716684
2019-06-30T00:00:00+00:00,10708.252507258
2019-07-01T00:00:00+00:00,10021.431996545
2019-07-02T00:00:00+00:00,9712.4766065125
2019-07-03T00:00:00+00:00,10840.922935703
2019-07-04T00:00:00+00:00,11052.494442903
2019-07-05T00:00:00+00:00,10781.37039397
2019-07-06T00:00:00+00:00,10966.11321262
2019-07-07T00:00:00+00:00,11095.533711492
2019-07-08T00:00:00+00:00,11267.596522858
2019-07-09T00:00:00+00:00,12073.732916269
2019-07-10T00:00:00+00:00,11551.713589694
2019-07-11T00:00:00+00:00,10994.665164575
2019-07-12T00:00:00+00:00,11078.16603533
2019-07-13T00:00:00+00:00,10822.294891779
2019-07-14T00:00:00+00:00,10099.32639006
2019-07-15T00:00:00+00:00,9879.8986444277
2019-07-16T00:00:00+00:00,9375.5190846258
2019-07-17T00:00:00+00:00,9066.5155806279
2019-07-18T00:00:00+00:00,9259.4525290569
2019-07-19T00:00:00+00:00,10119.217275869
2019-07-20T00:00:00+00:00,10354.366178478
2019-07-21T00:00:00+00:00,10294.473803498
2019-07-22T00:00:00+00:00,10084.460227604
2019-07-23T00:00:00+00:00,9817.8510581209
2019-07-24T00:00:00+00:00,9522.8126269881
2019-07-25T00:00:00+00:00,9724.6793332013
2019-07-26T00:00:00+00:00,9642.5137453297
2019-07-27T00:00:00+00:00,9318.6290483717
2019-07-28T00:00:00+00:00,9144.7669502377
2019-07-29T00:00:00+00:00,9383.2688028698
2019-07-30T00:00:00+00:00,9395.5723228596
2019-07-31T00:00:00+00:00,9560.0879740422
2019-08-01T00:00:00+00:00,9867.8589571904
2019-08-02T00:00:00+00:00,10296.93071687
2019-08-03T00:00:00+00:00,10500.822753298
2019-08-04T00:00:00+00:00,10545.274071464
2019-08-05T00:00:00+00:00,10941.210927496
2019-08-06T00:00:00+00:00,11223.518905376
2019-08-07T00:00:00+00:00,11384.657153251
2019-08-08T00:00:00+00:00,11511.917465429
2019-08-09T00:00:00+00:00,11687.10324757
2019-08-10T00:00:00+00:00,11239.08715022
2019-08-11T00:00:00+00:00,11298.679322796
2019-08-12T00:00:00+00:00,11238.324973255
2019-08-13T00:00:00+00:00,10784.891101382
2019-08-14T00:00:00+00:00,9938.1023074129
2019-08-15T00:00:00+00:00,9620.2619910356
2019-08-16T00:00:00+00:00,9755.7608484013
2019-08-17T00:00:00+00:00,9997.3368330422
2019-08-18T00:00:00+00:00,10076.760199064
2019-08-19T00:00:00+00:00,10266.370927409
2019-08-20T00:00:00+00:00,10560.072173357
2019-08-21T00:00:00+00:00,9851.4942299156
2019-08-22T00:00:00+00:00,9764.274068466
2019-08-23T00:00:00+00:00,10028.688912558
2019-08-24T00:00:00+00:00,9889.1591743185
2019-08-25T00:00:00+00:00,9898.6046445171
2019-08-26T00:00:00+00:00,10138.308168849
2019-08-27T00:00:00+00:00,10046.097245137
2019-08-28T00:00:00+00:00,9518.003
2019-08-29T00:00:00+00:00,9325.9154320437
2019-08-30T00:00:00+00:00,9352.2338590682
2019-08-31T00:00:00+00:00,9430.395352473
2019-09-01T00:00:00+00:00,9526.367062473
2019-09-02T00:00:00+00:00,9724.2161164798
2019-09-03T00:00:00+00:00,10276.36340886
2019-09-04T00:00:00+00:00,10374.912211892
2019-09-05T00:00:00+00:00,10451.902604258
2019-09-06T00:00:00+00:00,10165.927517056
2019-09-07T00:00:00+00:00,10289.600340919
2019-09-08T00:00:00+00:00,10217.471227428
2019-09-09T00:00:00+00:00,10073.62933492
2019-09-10T00:00:00+00:00,9949.7037199489
2019-09-11T00:00:00+00:00,9875.8501626586
2019-09-12T00:00:00+00:00,10042.277678716
2019-09-13T00:00:00+00:00,10152.762080754
2019-09-14T00:00:00+00:00,10225.642754597
2019-09-15T00:00:00+00:00,10255.373374168
2019-09-16T00:00:00+00:00,10077.618005477
2019-09-17T00:00:00+00:00,10133.79992734
2019-09-18T00:00:00+00:00,10098.82447406
2019-09-19T00:00:00+00:00,9634.6386636371
2019-09-20T00:00:00+00:00,10065.607507582
2019-09-21T00:00:00+00:00,9909.4562611847
2019-09-22T00:00:00+00:00,9855.1186404308
2019-09-23T00:00:00+00:00,9614.1198907201
2019-09-24T00:00:00+00:00,7927.1518731792
2019-09-25T00:00:00+00:00,8222.642816268
2019-09-26T00:00:00+00:00,7752.2391883048
2019-09-27T00:00:00+00:00,7870.7443766487
2019-09-28T00:00:00+00:00,8008.5478329572
2019-09-29T00:00:00+00:00,7896.7191633327
2019-09-30T00:00:00+00:00,7713.2984656929
2019-10-01T00:00:00+00:00,8182.3288354727
2019-10-02T00:00:00+00:00,8157.0741495918
2019-10-03T00:00:00+00:00,8066.2152202554
2019-10-04T00:00:00+00:00,8008.0737959617
2019-10-05T00:00:00+00:00,8017.6830023113
2019-10-06T00:00:00+00:00,7786.5020887619
2019-10-07T00:00:00+00:00,7766.5077092338
2019-10-08T00:00:00+00:00,8094.825088756
2019-10-09T00:00:00+00:00,8119.5500498189
2019-10-10T00:00:00+00:00,8426.7509282381
2019-10-11T00:00:00+00:00,8220.759211081
2019-10-12T00:00:00+00:00,8251.4677455673
2019-10-13T00:00:00+00:00,8162.2586101127
2019-10-14T00:00:00+00:00,8212.8117384868
2019-10-15T00:00:00+00:00,8097.4212041912
2019-10-16T00:00:00+00:00,7923.5851584443
2019-10-17T00:00:00+00:00,7931.8789233183
2019-10-18T00:00:00+00:00,7827.1594115529
2019-10-19T00:00:00+00:00,7877.591564395
2019-10-20T00:00:00+00:00,7876.5403290574
2019-10-21T00:00:00+00:00,8147.7366976147
2019-10-22T00:00:00+00:00,8002.5971499886
2019-10-23T00:00:00+00:00,7313.9917004126
2019-10-24T00:00:00+00:00,7346.8268118879
2019-10-25T00:00:00+00:00,7376.1378304667
2019-10-26T00:00:00+00:00,8531.7023309618
2019-10-27T00:00:00+00:00,9082.1911759456
2019-10-28T00:00:00+00:00,9173.4666698053
2019-10-29T00:00:00+00:00,9079.9874090765
2019-10-30T00:00:00+00:00,9003.3356078765
2019-10-31T00:00:00+00:00,8928.7938100192
2019-11-01T00:00:00+00:00,9037.4570997038
2019-11-02T00:00:00+00:00,9195.6628078629
2019-11-03T00:00:00+00:00,9069.844675995
2019-11-04T00:00:00+00:00,9121.3221506808
2019-11-05T00:00:00+00:00,9172.7436921805
2019-11-06T00:00:00+00:00,9252.5297270794
2019-11-07T00:00:00+00:00,9093.0680012962
2019-11-08T00:00:00+00:00,8688.5846898971
2019-11-09T00:00:00+00:00,8723.9246711159
2019-11-10T00:00:00+00:00,8748.821323711
2019-11-11T00:00:00+00:00,8614.6018452319
2019-11-12T00:00:00+00:00,8567.9936002323
2019-11-13T00:00:00+00:00,8703.5515229423
2019-11-14T00:00:00+00:00,8580.3857445104
2019-11-15T00:00:00+00:00,8394.3137666339
2019-11-16T00:00:00+00:00,8406.8092515543
2019-11-17T00:00:00+00:00,8359.6806215031
2019-11-18T00:00:00+00:00,8058.7971040365
2019-11-19T00:00:00+00:00,8005.3855128584
2019-11-20T00:00:00+00:00,8040.6983926564
2019-11-21T00:00:00+00:00,7468.9325648303
2019-11-22T00:00:00+00:00,6789.5156127385
2019-11-23T00:00:00+00:00,7085.8343475831
2019-11-24T00:00:00+00:00,6866.4608227759
2019-11-25T00:00:00+00:00,6558.1065667723
2019-11-26T00:00:00+00:00,7019.7601595109
2019-11-27T00:00:00+00:00,6846.5235086655
2019-11-28T00:00:00+00:00,7342.8288504677
2019-11-29T00:00:00+00:00,7385.7999547844
2019-11-30T00:00:00+00:00,7448.2995000663
2019-12-01T00:00:00+00:00,7223.5064091448
2019-12-02T00:00:00+00:00,7157.080315804
2019-12-03T00:00:00+00:00,7242.4675655959
2019-12-04T00:00:00+00:00,7076.9192984349
2019-12-05T00:00:00+00:00,7151.0113980774
2019-12-06T00:00:00+00:00,7309.1362492841
2019-12-07T00:00:00+00:00,7474.5662897866
2019-12-08T00:00:00+00:00,7382.8557111722
2019-12-09T00:00:00+00:00,7274.8406172942
2019-12-10T00:00:00+00:00,7159.4979500817
2019-12-11T00:00:00+00:00,7128.8794508474
2019-12-12T00:00:00+00:00,7084.5709328956
2019-12-13T00:00:00+00:00,7191.3534389034
2019-12-14T00:00:00+00:00,7012.9298688579
2019-12-15T00:00:00+00:00,7011.5766285322
2019-12-16T00:00:00+00:00,6829.4732647746
2019-12-17T00:00:00+00:00,6568.2296966642
2019-12-18T00:00:00+00:00,6438.3248499669
2019-12-19T00:00:00+00:00,7042.3117003535
2019-12-20T00:00:00+00:00,7082.8121555957
2019-12-21T00:00:00+00:00,7107.2710911049
2019-12-22T00:00:00+00:00,7125.4741900127
2019-12-23T00:00:00+00:00,7259.5890389653
2019-12-24T00:00:00+00:00,7157.9182593687
2019-12-25T00:00:00+00:00,7125.4555285575
2019-12-26T00:00:00+00:00,7156.558308552
2019-12-27T00:00:00+00:00,7074.9593611975
2019-12-28T00:00:00+00:00,7240.8847593612
2019-12-29T00:00:00+00:00,7287.5716532868
2019-12-30T00:00:00+00:00,7214.0608736707
2019-12-31T00:00:00+00:00,7138.9179365296
2020-01-01T00:00:00+00:00,7168.9679885475
2020-01-02T00:00:00+00:00,6923.5638613545
2020-01-03T00:00:00+00:00,6870.7239929399
2020-01-04T00:00:00+00:00,7273.2292477927
2020-01-05T00:00:00+00:00,7316.967451661
2020-01-06T00:00:00+00:00,7347.4148557425
2020-01-07T00:00:00+00:00,7725.5964467683
2020-01-08T00:00:00+00:00,7866.503310212
2020-01-09T00:00:00+00:00,7749.6975717051
2020-01-10T00:00:00+00:00,7670.9353379093
2020-01-11T00:00:00+00:00,8002.0280931254
2020-01-12T00:00:00+00:00,7959.4619779557
2020-01-13T00:00:00+00:00,8053.2400662116
2020-01-14T00:00:00+00:00,8104.5275024148
2020-01-15T00:00:00+00:00,8561.6204302276
2020-01-16T00:00:00+00:00,8584.4866937139
2020-01-17T00:00:00+00:00,8675.1581464745
2020-01-18T00:00:00+00:00,8804.7955493797
2020-01-19T00:00:00+00:00,8457.3898451812
2020-01-20T00:00:00+00:00,8518.9046418355
2020-01-21T00:00:00+00:00,8484.9012846617
2020-01-22T00:00:00+00:00,8585.3269548053
2020-01-23T00:00:00+00:00,8298.7179484792
2020-01-24T00:00:00+00:00,8235.1117438355
2020-01-25T00:00:00+00:00,8256.254286363
2020-01-26T00:00:00+00:00,8311.7954233086
2020-01-27T00:00:00+00:00,8552.5260721545
2020-01-28T00:00:00+00:00,8878.4590430589
2020-01-29T00:00:00+00:00,9223.7397268438
2020-01-30T00:00:00+00:00,9186.6597092866
2020-01-31T00:00:00+00:00,9207.4003639212
2020-02-01T00:00:00+00:00,9283.7941286958
2020-02-02T00:00:00+00:00,9127.3023227564
2020-02-03T00:00:00+00:00,9232.5759988611
2020-02-04T00:00:00+00:00,9091.3263631452
2020-02-05T00:00:00+00:00,9173.1207299384
2020-02-06T00:00:00+00:00,9527.5982430739
2020-02-07T00:00:00+00:00,9724.4243867487
2020-02-08T00:00:00+00:00,9663.7056901638
2020-02-09T00:00:00+00:00,9880.6349644335
2020-02-10T00:00:00+00:00,9746.5918859104
2020-02-11T00:00:00+00:00,9702.676684383
2020-02-12T00:00:00+00:00,10228.480186495
2020-02-13T00:00:00+00:00,10076.654959539
2020-02-14T00:00:00+00:00,10109.345356877
2020-02-15T00:00:00+00:00,9793.8518000942
2020-02-16T00:00:00+00:00,9635.6841838562
2020-02-17T00:00:00+00:00,9460.4748795328
2020-02-18T00:00:00+00:00,9586.7164022256
2020-02-19T00:00:00+00:00,9372.8916924527
2020-02-20T00:00:00+00:00,9420.4042925147
2020-02-21T00:00:00+00:00,9557.3784504976
2020-02-22T00:00:00+00:00,9562.2935710222
2020-02-23T00:00:00+00:00,9650.5734193164
2020-02-24T00:00:00+00:00,9471.4650362085
2020-02-25T00:00:00+00:00,9245.9096379722
2020-02-26T00:00:00+00:00,8632.2988741873
2020-02-27T00:00:00+00:00,8529.334879615
2020-02-28T00:00:00+00:00,8440.7014286567
2020-02-29T00:00:00+00:00,8525.0980189536
2020-03-01T00:00:00+00:00,8413.9447666298
2020-03-02T00:00:00+00:00,8498.249026013
2020-03-03T00:00:00+00:00,8651.5829614589
2020-03-04T00:00:00+00:00,8665.7632121961
2020-03-05T00:00:00+00:00,8751.430366824
2020-03-06T00:00:00+00:00,8988.4038324356
2020-03-07T00:00:00+00:00,8840.8466076587
2020-03-08T00:00:00+00:00,8009.7895680372
2020-03-09T00:00:00+00:00,7643.0337616181
2020-03-10T00:00:00+00:00,7732.7141004462
2020-03-11T00:00:00+00:00,7593.6989441993
2020-03-12T00:00:00+00:00,4503.6354955746
2020-03-13T00:00:00+00:00,3836.9059116181
2020-03-14T00:00:00+00:00,5070.9373827268
2020-03-15T00:00:00+00:00,5095.7134112255
2020-03-16T00:00:00+00:00,4469.2558743923
2020-03-17T00:00:00+00:00,4978.5961800185
2020-03-18T00:00:00+00:00,5010.4221784705
2020-03-19T00:00:00+00:00,5256.0587857313
2020-03-20T00:00:00+00:00,5665.4587679885
2020-03-21T00:00:00+00:00,5860.59956284
2020-03-22T00:00:00+00:00,5736.7952396322
2020-03-23T00:00:00+00:00,5685.4478026487
2020-03-24T00:00:00+00:00,6380.5754317306
2020-03-25T00:00:00+00:00,6450.7032969152
2020-03-26T00:00:00+00:00,6510.5185633415
2020-03-27T00:00:00+00:00,6259.010097678
2020-03-28T00:00:00+00:00,6027.7449937011
2020-03-29T00:00:00+00:00,5870.2097123913
2020-03-30T00:00:00+00:00,5858.8343150231
2020-03-31T00:00:00+00:00,6324.1684211062
2020-04-01T00:00:00+00:00,6153.4736651883
2020-04-02T00:00:00+00:00,6556.8310432137
2020-04-03T00:00:00+00:00,6604.2934243647
2020-04-04T00:00:00+00:00,6651.1922217367
